PM2.5,PM10,NO2,SO2,CO,O3,month,day,AQI
-0.1405462728025353,0.1883605312546213,-0.31746234330807,-0.6504857109187444,0.39242040750433027,0.0017268548391434567,0.5423097775773548,-1.4571443634843317,108.0
-0.3239286607942383,0.1883605312546213,-0.19483512970712533,-0.6713608605168655,0.5296592118231324,0.7034775810599054,0.5423097775773548,-1.3435247039750366,108.0
-0.2806300414073085,0.1883605312546213,-0.05508121029599261,-0.648587970046188,0.9805867117277693,0.3166904777654082,0.5423097775773548,-1.2299050444657416,103.0
-0.7285342469981547,0.1883605312546213,-0.36884246073863347,-0.6846450466247608,0.6865035596160496,-0.43156889557904515,0.5423097775773548,-1.1162853849564467,86.0
-0.700881347221628,0.1883605312546213,-0.3811736889219686,-0.5650873716537039,1.4903308420547496,-0.39683458949932626,0.5423097775773548,-1.0026657254471516,98.0
-0.6768669868893812,0.1883605312546213,-0.10577625949414866,-0.6751563422619783,1.4315142116324058,-0.37976179498556617,0.5423097775773548,-0.8890460659378566,107.0
-0.6939681222774963,0.1883605312546213,-0.36747232427381843,-0.7928162763604788,1.0590088856242275,-0.24965532644966978,0.5423097775773548,-0.7754264064285615,94.0
-0.434176405955917,0.1883605312546213,-0.3044460468923272,-0.7415772728014545,1.843230624588813,-0.4362786319966341,0.5423097775773548,-0.6618067469192666,92.0
-0.33957438040464155,0.1883605312546213,-0.20305594849601533,-0.897192024351084,1.8040195376405836,-0.7053223248514061,0.5423097775773548,-0.5481870874099716,100.0
-0.6652236606676857,0.1883605312546213,-0.05782148322562285,-0.8933965426059711,2.960746602613347,-0.5069246782604692,0.5423097775773548,-0.43456742790067654,103.0
-0.6499417950017106,0.1883605312546213,-0.21196183551731315,-0.9142716922040922,2.2549470375452194,-0.40684277938670277,0.5423097775773548,-0.2073281088820865,105.0
-0.6746838632228133,0.1883605312546213,-0.24621524713768878,-1.0034655132142456,0.43163149445255955,0.1100507924436906,0.5423097775773548,-0.09370844937279148,83.0
-1.0258029195958163,0.1883605312546213,-0.25512113415898635,-0.918067173949205,0.8433479074089667,-0.6770639063458721,0.5423097775773548,0.019911210136503543,81.0
-0.8919046680463187,0.1883605312546213,-0.30102070573028983,-0.9693061775082293,0.4708425814007889,-0.6452731855271463,0.5423097775773548,0.13353086964579855,60.0
-0.7925725412174796,0.1883605312546213,-0.10646132772655605,-1.0205451810672537,0.2747871466596424,-0.6847172280244543,0.5423097775773548,0.24715052915509358,64.0
-0.41671141662337374,0.1883605312546213,-0.03521423155617481,-0.9199649148217615,0.4120259509784449,-0.5940548019858658,0.5423097775773548,0.3607701886643886,69.0
-0.44400046245547237,0.1883605312546213,-0.06467216554969783,-0.8858055791157452,0.5296592118231324,-0.7200402511563718,0.5423097775773548,0.4743898481736836,80.0
-0.473836485898567,0.1883605312546213,0.556684721243916,-0.897192024351084,0.43163149445255955,-0.7324033092525429,0.5423097775773548,0.5880095076829787,74.0
-0.6102817150590605,0.1883605312546213,-0.289374545779362,-1.0167496993221408,0.4904481248749035,-0.6075952941864342,0.5423097775773548,0.7016291671922736,78.0
-0.4792942950649866,0.1883605312546213,-0.19963060733397794,-0.8326688346841644,0.5296592118231324,-0.1737108267160471,0.5423097775773548,0.8152488267015686,72.0
-0.6113732768923443,0.1883605312546213,-0.3352741173506654,-0.519541590712349,0.21597051623729843,0.28902077631207285,0.5423097775773548,0.9288684862108637,78.0
-0.7572787086079653,0.1883605312546213,-0.509966516614581,-0.5726783351439296,-0.15653480977087947,0.6828724842329539,0.5423097775773548,1.0424881457201587,74.0
-0.5800818376715379,0.1883605312546213,-0.23799442834879855,-0.5973489664871637,0.23557605971141307,0.014678629987513368,0.5423097775773548,1.1561078052294538,66.0
-0.3362996949047896,0.1883605312546213,0.11276050664384789,-0.7434750136740109,0.3336037770819863,-0.16075905156767717,0.5423097775773548,1.2697274647387486,85.0
-0.3981548654575467,0.1883605312546213,0.06275052567809945,-0.7795320902525836,0.0787317119184961,-0.022999261353198724,0.5423097775773548,1.3833471242480437,73.0
-0.39196934840227093,0.1883605312546213,0.053844638656801856,-0.8421575390469468,1.3334864942618325,-0.1065970827654037,0.5423097775773548,1.4969667837573388,93.0
-0.27153369279660894,0.1883605312546213,-0.09481516777562846,-0.669463119644309,2.8039022548204295,-0.31382548513932,0.5423097775773548,1.6105864432666337,104.0
-0.02811540397428862,0.1883605312546213,0.1401632359401483,-0.48348451413377613,3.5097018198885563,-0.3897699848729427,0.5423097775773548,1.7242061027759288,110.0
